,id,sii
3100,c706a54d,0.0
3101,c715832b,0.0
3102,c731458f,1.0
3103,c73dd2e4,0.0
3104,c73f149c,0.0
3106,c79039af,1.0
3108,c7d61396,1.0
3109,c7d9e964,0.0
3112,c7fd8939,0.0
3113,c805ebe7,0.0
3114,c8270746,1.0
3115,c829500d,0.0
3118,c892f324,0.0
3121,c8cc2e1b,0.0
3122,c8d6b871,0.0
3123,c8fbbc8a,0.0
3124,c9133895,1.0
3125,c9537127,0.0
3126,c9600298,0.0
3128,c96b9609,0.0
3130,c98527f7,0.0
3131,c9879365,0.0
3132,c9902f48,1.0
3133,c9a57335,0.0
3134,c9ad9c75,0.0
3136,c9d47171,2.0
3137,c9dabad5,0.0
3139,c9e419e7,0.0
3141,ca1bdcd3,0.0
3142,ca3204b0,0.0
3143,ca33a5e7,2.0
3144,ca724703,0.0
3145,cac0f438,0.0
3146,cad3bc70,2.0
3147,cadd4ae5,0.0
3148,cae0531e,1.0
3149,cae31194,0.0
3150,caec8d59,2.0
3152,cb054226,2.0
3154,cb2752bc,1.0
3155,cb3b7c3c,1.0
3157,cb73fed9,0.0
3158,cba1c8b5,0.0
3160,cba39753,0.0
3163,cbb1ddec,2.0
3164,cbca33a5,0.0
3165,cbcf8cf2,0.0
3167,cc010b72,0.0
3169,cc16d472,2.0
3170,cc224be2,0.0
3171,cc25e136,2.0
3172,cc477243,0.0
3173,cc5143df,0.0
3174,cca40abb,0.0
3175,ccc9db97,1.0
3176,ccd0fe74,2.0
3177,ccd3cb96,0.0
3178,ccdb4ae5,0.0
3179,cceddb57,0.0
3180,cd144127,0.0
3181,cd1fff5a,0.0
3182,cd36e51d,2.0
3183,cd39e576,0.0
3185,cd68643b,0.0
3186,cd703872,0.0
3187,cd89d5f1,0.0
3188,cd8ec8ac,0.0
3189,cd8f3c61,0.0
3190,cd92eaf6,0.0
3191,cda90e9e,0.0
3193,ce031b1b,0.0
3195,ce379a6a,1.0
3198,ce6eeadf,1.0
3200,ce95b2e1,2.0
3201,cea35700,0.0
3202,cea73edd,0.0
3205,cedf96c5,0.0
3207,cefdb7fe,1.0
3209,cf0d6d38,0.0
3210,cf1b9d44,0.0
3212,cf2e4065,2.0
3215,cf86987d,2.0
3216,cfbbdd3d,1.0
3217,cfcf9dc9,2.0
3218,cfe4cf40,1.0
3219,cff4bcee,0.0
3220,d00b493e,0.0
3223,d0429481,3.0
3226,d05f5d71,2.0
3228,d08806a2,1.0
3230,d0ac4f1c,0.0
3233,d0ef0744,0.0
3237,d11428bd,0.0
3238,d1145910,1.0
3243,d14d79b5,0.0
3244,d19e1025,1.0
3245,d1a38988,0.0
3246,d1aa6625,0.0
3247,d1aafc4e,1.0
3248,d1ab95e5,0.0
3249,d22e7168,0.0
3255,d28f0d44,0.0
3257,d2b84f45,1.0
3258,d2bcca68,0.0
3260,d2d9b474,0.0
3262,d2fcde50,0.0
3268,d3b860ab,1.0
3269,d3bf6d28,1.0
3270,d3da09e8,1.0
3272,d3e45961,0.0
3273,d3eda827,0.0
3275,d42454d4,0.0
3277,d4337a28,0.0
3278,d445fb74,2.0
3279,d45bae93,0.0
3282,d476f528,2.0
3285,d4a81b97,0.0
3288,d4b935f8,0.0
3290,d4bfc83f,1.0
3291,d4c2e9a1,0.0
3292,d4d2f272,1.0
3294,d4d9f7f9,0.0
3295,d4f3e585,2.0
3296,d506f4c7,1.0
3297,d50a8c3c,1.0
3299,d53ead5c,0.0
3300,d547d0da,1.0
3302,d565ccf6,0.0
3303,d57380cf,2.0
3304,d57802c5,0.0
3305,d57f6c9e,2.0
3306,d5874bad,1.0
3308,d5a8d9b0,2.0
3309,d5b089a4,1.0
3311,d5cebbfc,1.0
3313,d5fb07d2,1.0
3314,d5fde276,1.0
3315,d6007386,1.0
3316,d61359ee,0.0
3317,d6251195,0.0
3318,d661ddf7,1.0
3319,d66aed49,0.0
3320,d6723b39,0.0
3321,d6776176,0.0
3322,d6add300,1.0
3323,d6be0a92,2.0
3324,d6c4d9eb,0.0
3325,d6c6baa5,0.0
3326,d6cca65e,2.0
3328,d6e613bc,0.0
3331,d74e4d7c,1.0
3332,d766a1c8,0.0
3333,d77ac332,2.0
3334,d788a6a8,1.0
3335,d78c55fb,2.0
3336,d78f437c,0.0
3338,d791703f,1.0
3341,d7c063b4,1.0
3342,d8037389,1.0
3343,d80b8bb6,1.0
3345,d8196954,0.0
3346,d81f28d3,0.0
3348,d82e9b87,0.0
3349,d859115e,0.0
3350,d85a62b3,2.0
3351,d85b7c71,1.0
3353,d87d3d03,0.0
3354,d87e2d01,1.0
3356,d8a78157,1.0
3357,d8b066ad,2.0
3359,d90900e1,0.0
3360,d94c91bf,0.0
3362,d980da40,0.0
3363,d98be7a1,0.0
3365,d9ae9a13,1.0
3367,d9c82502,2.0
3368,d9eb30bf,0.0
3369,d9f16cd2,0.0
3372,da0001de,1.0
3373,da09ed4b,0.0
3374,da15064a,1.0
3375,da19c97e,0.0
3376,da1b21b1,0.0
3378,da5a8921,0.0
3380,da94e67d,2.0
3381,daa9b0aa,0.0
3383,dacc2f83,0.0
3384,dacfdb2c,0.0
3386,daf3969c,2.0
3388,db175ab6,0.0
3390,db23fbe4,0.0
3392,db38d1f9,1.0
3393,db3b1dd1,0.0
3396,db49ac7c,0.0
3397,db609511,0.0
3398,db746de0,0.0
3401,db9353fd,0.0
3402,db9eae59,0.0
3407,dbfa6d84,0.0
3409,dc168599,0.0
3410,dc33dcef,0.0
3412,dc4e9e2f,0.0
3413,dc52906a,1.0
3414,dc6870da,0.0
3416,dc81eac1,1.0
3418,dca065be,0.0
3420,dcd2586d,0.0
3421,dce2a54d,1.0
3422,dcfcd574,0.0
3423,dcffa5d6,0.0
3424,dd02cfa1,1.0
3431,dd6679a9,1.0
3432,dd689eb0,0.0
3433,dd747bba,0.0
3434,dd9c9576,0.0
3435,dd9ce3c4,0.0
3437,ddd0cb12,0.0
3438,ddd9a88d,0.0
3440,dde82df7,0.0
3441,ddfddd87,2.0
3443,de3750cc,0.0
3445,de3ecca9,2.0
3446,de6797db,0.0
3447,de742c5c,2.0
3448,de91310c,2.0
3449,de961552,1.0
3450,de9fe1e0,2.0
3451,dea0552b,1.0
3453,dec9056d,0.0
3454,dee8b1bd,2.0
3455,dee9eb9c,0.0
3457,df4a0fee,0.0
3458,df4ab9b1,1.0
3459,df4d2085,1.0
3460,df556fd2,3.0
3462,df98fbb4,2.0
3463,dfaa2a59,0.0
3464,dfd87763,0.0
3467,e016d96c,0.0
3468,e0271395,0.0
3469,e0283d3d,0.0
3470,e049dab1,0.0
3471,e0655da2,0.0
3472,e0706ce2,1.0
3473,e072b994,0.0
3474,e0736134,0.0
3475,e0767d64,2.0
3476,e07fa0b1,2.0
3477,e0869709,2.0
3480,e0a7f42a,1.0
3481,e0ad6550,2.0
3482,e0c4e965,0.0
3483,e0db55b1,1.0
3484,e0e35d4e,1.0
3485,e0eb3ea8,2.0
3486,e0fb3838,0.0
3489,e11be9c1,0.0
3491,e12c2944,2.0
3493,e15fe97b,0.0
3494,e16a4784,3.0
3495,e17b9cae,2.0
3496,e1958a83,0.0
3497,e199d438,1.0
3499,e1a4575f,0.0
3500,e1af39f8,1.0
3501,e1ccc3d1,0.0
3502,e1e02e28,0.0
3503,e1ea8dd7,0.0
3506,e21255e2,1.0
3508,e22cf08a,0.0
3509,e23a8a0a,0.0
3510,e243119c,0.0
3511,e252dcb6,2.0
3512,e25f7b9a,1.0
3514,e28c0bfa,1.0
3515,e296c5e4,0.0
3516,e2cb8401,0.0
3517,e2d370a2,1.0
3518,e2fcc91e,0.0
3520,e315fdd7,0.0
3521,e318ec9a,0.0
3522,e328a032,0.0
3524,e345b271,1.0
3525,e34b9430,1.0
3526,e362108f,0.0
3527,e37d000b,0.0
3528,e3a6f97f,1.0
3529,e3aa85a3,0.0
3530,e3aa9dcb,1.0
3531,e3af914a,1.0
3532,e3bb3735,1.0
3533,e3bce7e1,0.0
3534,e3cec795,1.0
3535,e3d5aab8,0.0
3538,e3f71f7a,0.0
3539,e40319d7,1.0
3540,e4614ec6,1.0
3542,e46417a7,0.0
3543,e4762a2b,1.0
3544,e47c1eb7,1.0
3546,e4a2e3bc,2.0
3548,e4ab3b12,0.0
3549,e4b47411,1.0
3550,e4c008b9,0.0
3551,e4d396d7,0.0
3552,e4d5bf2b,1.0
3553,e4db6712,1.0
3554,e4e58096,0.0
3555,e4ee6ff3,0.0
3556,e51193d1,2.0
3557,e515c971,1.0
3558,e5349ce2,0.0
3559,e537418f,1.0
3563,e56b2209,0.0
3564,e5b902bc,2.0
3565,e5d77ff3,1.0
3568,e6169c6d,0.0
3570,e63000c5,0.0
3571,e63a0ea8,0.0
3572,e664dd71,1.0
3574,e683d2c9,1.0
3576,e715739b,1.0
3577,e71f347e,0.0
3578,e72af462,1.0
3580,e739c579,1.0
3581,e7401605,0.0
3583,e754411f,0.0
3584,e76ad778,2.0
3587,e79487a3,0.0
3589,e7bbb32e,1.0
3592,e7d08824,0.0
3593,e7db432d,0.0
3594,e7db9aef,2.0
3595,e7e43817,1.0
3596,e7ee0921,0.0
3600,e8313da5,1.0
3602,e86bb780,0.0
3604,e88aa867,0.0
3605,e892aec6,1.0
3606,e8ac21d2,2.0
3607,e8af663d,0.0
3608,e8b64419,0.0
3610,e8d9d5ea,0.0
3611,e8e82627,0.0
3612,e9030ab7,2.0
3613,e90a63d0,0.0
3615,e912c973,1.0
3616,e934bf0a,1.0
3617,e93cce44,1.0
3619,e96763c1,1.0
3620,e96da61f,0.0
3622,e9a6c514,0.0
3623,e9b642a3,1.0
3624,e9ca5586,0.0
3625,e9d94c4e,0.0
3627,ea38bd63,2.0
3629,ea4619ec,0.0
3630,ea544af3,0.0
3631,ea7277b4,0.0
3632,ea7adcd6,0.0
3633,eaa4821d,0.0
3634,eaab7a96,0.0
3636,eac08386,0.0
3637,ead25f13,1.0
3638,ead871be,2.0
3639,eaedb188,0.0
3640,eb00abb3,1.0
3642,eb5c46b0,0.0
3644,eb749e46,2.0
3645,eb891208,0.0
3647,eb90ee20,0.0
3648,eb93a46a,0.0
3649,eb9a846d,0.0
3651,eba27772,0.0
3653,ebd15fdc,1.0
3654,ebd6f819,1.0
3655,ebf2b0c9,0.0
3656,ebf30e46,0.0
3657,ec015bbb,0.0
3658,ec0f4afa,0.0
3659,ec13a1b9,2.0
3660,ec220299,0.0
3661,ec4a1461,2.0
3662,ec619149,0.0
3663,ec65cd62,0.0
3664,ec6b57b4,0.0
3665,ec850b10,0.0
3666,ec890dbd,1.0
3667,ec8f8f95,2.0
3668,ec9044f5,0.0
3669,ec9179b7,0.0
3670,ec9195be,0.0
3672,ecb1c038,1.0
3673,ecbdbe55,0.0
3675,ecd22509,2.0
3676,ecd25dd1,0.0
3678,ed0b3906,2.0
3680,ed329c15,1.0
3681,ed50a6f6,2.0
3683,ed61b01e,0.0
3684,ed711416,1.0
3687,edb86a64,1.0
3688,edb9d0f3,0.0
3689,edbf35f3,2.0
3690,edc44560,0.0
3691,edca760c,1.0
3693,edeec50d,0.0
3694,edfe1f8d,1.0
3695,ee0fa75a,1.0
3696,ee21612e,2.0
3697,ee2bf575,2.0
3698,ee4e9eed,0.0
3700,ee654259,1.0
3701,ee67eb55,0.0
3702,ee74be35,0.0
3703,ee7de96c,0.0
3704,eea74d46,1.0
3706,eec0d188,0.0
3707,eeedcd5e,1.0
3708,eeefa792,0.0
3709,eef79620,0.0
3710,eefeb431,0.0
3711,ef07f833,0.0
3713,ef1b858a,0.0
3715,ef4ae515,0.0
3716,ef58dd3c,0.0
3718,ef9617e7,2.0
3719,efa35d35,0.0
3722,efc2bc05,0.0
3723,efcef0d6,0.0
3724,efedde24,0.0
3726,f015a18c,0.0
3727,f028534c,0.0
3728,f0356a48,0.0
3729,f043be76,0.0
3734,f08a5ac3,0.0
3736,f0957ca1,2.0
3737,f09a076a,1.0
3738,f09b02cd,0.0
3739,f09e7b33,2.0
3740,f0b5d026,2.0
3741,f0d76b32,1.0
3742,f0ed5690,0.0
3744,f0f3e41f,0.0
3745,f1049268,1.0
3746,f11e17c0,1.0
3747,f13cb65e,2.0
3748,f14e55d7,0.0
3749,f15dca1b,1.0
3751,f1702318,1.0
3752,f1a16e58,1.0
3753,f1baabc1,1.0
3754,f1baae47,1.0
3755,f1bd0f59,0.0
3757,f1c3cb6b,1.0
3760,f1ed2e85,0.0
3761,f1ee75bf,1.0
3763,f220a837,1.0
3764,f2260009,0.0
3766,f240387a,1.0
3767,f2499682,0.0
3768,f2649b91,1.0
3769,f285b43c,1.0
3771,f29d4094,1.0
3772,f2d4efd8,2.0
3773,f301e7a9,0.0
3774,f3020788,2.0
3775,f32a9580,0.0
3776,f35b607c,0.0
3777,f3600deb,1.0
3779,f3a1dd3b,1.0
3780,f3aac45a,1.0
3783,f3d22832,0.0
3784,f3fbe6c9,0.0
3785,f4114031,1.0
3787,f420b05a,0.0
3788,f4223e3a,2.0
3790,f44f1227,0.0
3792,f47a67cc,0.0
3793,f47abc42,0.0
3794,f497dd7b,0.0
3797,f4d2f5af,2.0
3800,f4ece6b5,0.0
3802,f52a2597,0.0
3803,f5369cea,0.0
3804,f54eebeb,1.0
3806,f566e5cc,1.0
3807,f567a1af,0.0
3808,f57de847,0.0
3809,f584742f,1.0
3810,f58ddd4a,1.0
3811,f5ad7abc,0.0
3812,f5b2acf0,1.0
3814,f5d4c82e,1.0
3816,f5e64c94,1.0
3819,f6284dcb,0.0
3820,f62b317d,0.0
3821,f64ae747,2.0
3822,f64e1d85,2.0
3823,f64f877b,0.0
3824,f67908e7,0.0
3825,f68f158d,0.0
3826,f6b719ee,0.0
3828,f6c0e2b7,1.0
3829,f6c20447,0.0
3830,f6cc80a9,0.0
3831,f6d3a5ad,0.0
3832,f6d6f400,0.0
3833,f6d879aa,1.0
3834,f74c45c1,1.0
3835,f74eda33,2.0
3836,f75c957f,0.0
3837,f77c2636,1.0
3840,f7b1374e,1.0
3844,f7fc97cf,0.0
3846,f804c9f3,1.0
3847,f81598bf,1.0
3848,f817f33a,0.0
3850,f848f42b,1.0
3852,f8674e15,1.0
3853,f869d220,1.0
3856,f8b08332,0.0
3857,f8b36382,1.0
3858,f8bf4a1c,0.0
3859,f8d293a0,0.0
3861,f8e3467e,1.0
3863,f8ff0bc8,0.0
3865,f922ae21,0.0
3868,f93010a8,0.0
3869,f9334e08,1.0
3870,f9384fa2,1.0
3871,f958efdc,0.0
3873,f9897bf1,1.0
3877,fa293db8,0.0
3878,fa29ab47,0.0
3880,fa34f945,1.0
3881,fa3e1e21,0.0
3882,fa472647,1.0
3883,fa4f0329,0.0
3884,fa62d7b1,0.0
3885,fa633e39,0.0
3886,fa78d819,2.0
3887,fa9a0add,0.0
3889,fab75c2c,0.0
3891,fad07fce,0.0
3893,fb04f7dd,2.0
3896,fb22e454,0.0
3897,fb2c4db6,0.0
3898,fb2ddbd1,2.0
3899,fb3c2c87,0.0
3902,fb9982a2,0.0
3903,fb9b060f,2.0
3904,fb9c5a33,0.0
3905,fbb39bfe,2.0
3906,fbbd97b1,0.0
3907,fbc6ade7,1.0
3908,fbda3966,1.0
3911,fc1912e3,1.0
3914,fc2c2c08,0.0
3915,fc41be2f,0.0
3916,fc49ba65,0.0
3919,fc8e4de4,0.0
3921,fcc6347f,0.0
3922,fcd9a6bb,0.0
3924,fd028ecc,0.0
3925,fd0d9bca,0.0
3927,fd3448d9,2.0
3928,fd5589f6,0.0
3929,fd56e059,0.0
3930,fdb6b48b,0.0
3932,fdc11b96,0.0
3935,fdd9799f,1.0
3936,fdea7d9e,1.0
3937,fdf4691f,0.0
3938,fe102a25,1.0
3939,fe2bc235,2.0
3940,fe3cbf02,0.0
3941,fe5e2dc9,2.0
3942,fe6afaf9,0.0
3945,fe9c71d8,0.0
3946,feb53635,2.0
3947,fecc07d6,0.0
3948,fee07f32,0.0
3949,fefaffe0,0.0
3951,ff18b749,0.0
3952,ff60112d,1.0
3953,ff6c2bb8,0.0
3954,ff759544,1.0
3955,ff8a2de4,1.0
3957,ffcd4dbd,1.0
3958,ffed1dd5,0.0
